policy,modulus_profile,ring_dimension,module_rank,coeff_linf_bound,scalar_n,accepted_m,immediate_rejected_m,cutoff_kind,certificate_domain,search_cap,hit_cap,discovery_profile
Quantum128BitADPS16,Q64Offset59,128,5,131071,640,395262208,395262209,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,131071,768,22676681344,22676681345,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,131071,896,896307741056,896307741057,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,131071,1024,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,131071,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,10,131071,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,11,131071,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,12,131071,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,13,131071,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,14,131071,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,15,131071,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,16,131071,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,17,131071,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,18,131071,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,19,131071,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,20,131071,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,1,262143,128,384,385,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,2,262143,256,896,897,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,3,262143,384,2048,2049,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,4,262143,512,842496,842497,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,5,262143,640,88338176,88338177,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,262143,768,5207345152,5207345153,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,262143,896,209006766720,209006766721,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,262143,1024,6296545595776,6296545595777,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,262143,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,10,262143,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,11,262143,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,12,262143,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,13,262143,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,14,262143,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,15,262143,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,16,262143,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,17,262143,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,18,262143,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,19,262143,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,20,262143,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,1,524287,128,384,385,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,2,524287,256,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,3,524287,384,1664,1665,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,4,524287,512,169600,169601,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,5,524287,640,19450112,19450113,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,524287,768,1186025472,1186025473,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,524287,896,48476752000,48476752001,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,524287,1024,1477254929280,1477254929281,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,524287,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,10,524287,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,11,524287,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,12,524287,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,13,524287,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,14,524287,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,15,524287,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,16,524287,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,17,524287,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,18,524287,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,19,524287,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,20,524287,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,1,1048575,128,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,2,1048575,256,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,3,1048575,384,1408,1409,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,4,1048575,512,31872,31873,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,5,1048575,640,4198912,4198913,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,1048575,768,267443456,267443457,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,1048575,896,11173233664,11173233665,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,1048575,1024,345053889280,345053889281,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,1048575,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,10,1048575,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,11,1048575,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,12,1048575,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,13,1048575,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,14,1048575,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,15,1048575,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,16,1048575,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,17,1048575,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,18,1048575,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,19,1048575,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,20,1048575,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,1,2097151,128,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,2,2097151,256,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,3,2097151,384,1280,1281,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,4,2097151,512,5120,5121,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,5,2097151,640,882048,882049,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,2097151,768,59560320,59560321,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,2097151,896,2556152064,2556152065,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,2097151,1024,80186926720,80186926721,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,2097151,1152,1979114151296,1979114151297,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,10,2097151,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,11,2097151,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,12,2097151,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,13,2097151,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,14,2097151,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,15,2097151,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,16,2097151,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,17,2097151,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,18,2097151,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,19,2097151,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,20,2097151,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,1,4194303,128,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,2,4194303,256,640,641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,3,4194303,384,1152,1153,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,4,4194303,512,2048,2049,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,5,4194303,640,177920,177921,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,4194303,768,13053568,13053569,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,4194303,896,579545344,579545345,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,4194303,1024,18524185856,18524185857,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,4194303,1152,462713196928,462713196929,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,10,4194303,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,11,4194303,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,12,4194303,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,13,4194303,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,14,4194303,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,15,4194303,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,16,4194303,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,17,4194303,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,18,4194303,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,19,4194303,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,20,4194303,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,1,8388607,128,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,2,8388607,256,640,641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,3,8388607,384,1152,1153,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,4,8388607,512,1792,1793,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,5,8388607,640,33536,33537,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,8388607,768,2800384,2800385,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,8388607,896,129949952,129949953,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,8388607,1024,4249395840,4249395841,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,8388607,1152,107647009280,107647009281,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,10,8388607,1280,2229879068288,2229879068289,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,11,8388607,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,12,8388607,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,13,8388607,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,14,8388607,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,15,8388607,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,16,8388607,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,17,8388607,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,18,8388607,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,19,8388607,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,20,8388607,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q64Offset59,128,1,16777215,128,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,2,16777215,256,640,641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,3,16777215,384,1024,1025,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,4,16777215,512,1536,1537,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,5,16777215,640,5504,5505,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,6,16777215,768,582912,582913,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,7,16777215,896,28733184,28733185,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,8,16777215,1024,966629888,966629889,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q64Offset59,128,9,16777215,1152,24899556352,24899556353,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
