baseline,machine_config,library,field,ext_degree,basis,op,workload,vectorization,arch,simd,width,unit,ns_per_op_or_lane,lower,upper,family,label,group,bench_id
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,add_neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.268,0.268,0.268,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_add_neg_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,add_neg,latency_chain,scalar,x86_64,avx512,16,ns/op,3.741,3.740,3.742,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_add_neg_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,double,latency_chain,packed,x86_64,avx512,16,ns/lane,0.146,0.146,0.146,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_double_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,double,latency_chain,scalar,x86_64,avx512,16,ns/op,1.069,1.068,1.069,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_double_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,double_add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.315,0.315,0.315,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_double_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,double_add,latency_chain,scalar,x86_64,avx512,16,ns/op,3.567,3.566,3.568,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_double_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,inverse,latency_chain,packed,x86_64,avx512,16,ns/lane,83.135,83.130,83.141,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_inverse_chain_128x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,inverse,latency_chain,scalar,x86_64,avx512,16,ns/op,128.676,128.671,128.682,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_inverse_chain_128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,inverse,throughput_stream,packed,x86_64,avx512,16,ns/lane,82.797,82.791,82.803,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,packed_inverse_stream_8x16x32_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,inverse,throughput_stream,scalar,x86_64,avx512,16,ns/op,111.572,111.558,111.581,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,scalar_inverse_stream_8x32_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul,latency_chain,packed,x86_64,avx512,16,ns/lane,0.906,0.906,0.906,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_mul_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul,latency_chain,scalar,x86_64,avx512,16,ns/op,13.093,13.089,13.096,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_mul_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.861,0.861,0.861,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,packed_mul_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul,throughput_stream,scalar,x86_64,avx512,16,ns/op,9.454,9.453,9.455,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,scalar_mul_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul_add,latency_chain,packed,x86_64,avx512,16,ns/lane,1.055,1.055,1.055,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_mul_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul_add,latency_chain,scalar,x86_64,avx512,16,ns/op,14.534,14.533,14.535,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_mul_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul_self,latency_chain,packed,x86_64,avx512,16,ns/lane,1.020,1.020,1.020,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_mul_self_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul_self,latency_chain,scalar,x86_64,avx512,16,ns/op,9.448,9.447,9.449,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_mul_self_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,mul_self,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.878,0.878,0.878,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,packed_mul_self_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.101,0.101,0.101,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_neg_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,neg,latency_chain,scalar,x86_64,avx512,16,ns/op,0.968,0.967,0.968,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_neg_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,square,latency_chain,packed,x86_64,avx512,16,ns/lane,0.902,0.902,0.903,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_square_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,square,latency_chain,scalar,x86_64,avx512,16,ns/op,9.339,9.337,9.343,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_square_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,square,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.773,0.773,0.773,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,packed_square_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,square,throughput_stream,scalar,x86_64,avx512,16,ns/op,8.876,8.873,8.880,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,scalar_square_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,sub,latency_chain,packed,x86_64,avx512,16,ns/lane,0.103,0.103,0.103,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,packed_sub_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,sub,latency_chain,scalar,x86_64,avx512,16,ns/op,2.005,2.004,2.005,ext4,p32o99_rs_fp4,field_arith_ext4_latency_chain_p32o99_rs_fp4_w16,scalar_sub_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,sub,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.099,0.099,0.099,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,packed_sub_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,ring_subfield,sub,throughput_stream,scalar,x86_64,avx512,16,ns/op,0.868,0.867,0.868,ext4,p32o99_rs_fp4,field_arith_ext4_throughput_stream_p32o99_rs_fp4_w16,scalar_sub_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.168,0.168,0.168,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,add,latency_chain,scalar,x86_64,avx512,16,ns/op,2.003,2.003,2.004,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,add,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.100,0.100,0.100,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,packed_add_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,add,throughput_stream,scalar,x86_64,avx512,16,ns/op,0.941,0.940,0.941,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,scalar_add_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,add_neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.268,0.268,0.268,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_add_neg_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,add_neg,latency_chain,scalar,x86_64,avx512,16,ns/op,3.791,3.791,3.791,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_add_neg_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,double,latency_chain,packed,x86_64,avx512,16,ns/lane,0.146,0.146,0.146,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_double_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,double,latency_chain,scalar,x86_64,avx512,16,ns/op,0.801,0.801,0.801,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_double_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,double_add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.314,0.314,0.314,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_double_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,double_add,latency_chain,scalar,x86_64,avx512,16,ns/op,3.537,3.537,3.538,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_double_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,inverse,latency_chain,packed,x86_64,avx512,16,ns/lane,83.468,83.465,83.475,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_inverse_chain_128x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,inverse,latency_chain,scalar,x86_64,avx512,16,ns/op,120.216,120.213,120.219,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_inverse_chain_128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,inverse,throughput_stream,packed,x86_64,avx512,16,ns/lane,82.545,82.540,82.553,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,packed_inverse_stream_8x16x32_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,inverse,throughput_stream,scalar,x86_64,avx512,16,ns/op,107.040,107.035,107.044,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,scalar_inverse_stream_8x32_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul,latency_chain,packed,x86_64,avx512,16,ns/lane,0.844,0.844,0.844,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_mul_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul,latency_chain,scalar,x86_64,avx512,16,ns/op,13.507,13.507,13.508,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_mul_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.788,0.788,0.788,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,packed_mul_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul,throughput_stream,scalar,x86_64,avx512,16,ns/op,9.641,9.639,9.645,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,scalar_mul_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul_add,latency_chain,packed,x86_64,avx512,16,ns/lane,1.025,1.025,1.025,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_mul_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul_add,latency_chain,scalar,x86_64,avx512,16,ns/op,14.555,14.546,14.572,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_mul_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul_self,latency_chain,packed,x86_64,avx512,16,ns/lane,0.888,0.888,0.888,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_mul_self_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul_self,latency_chain,scalar,x86_64,avx512,16,ns/op,9.414,9.413,9.415,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_mul_self_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,mul_self,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.743,0.743,0.743,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,packed_mul_self_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.101,0.101,0.101,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_neg_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,neg,latency_chain,scalar,x86_64,avx512,16,ns/op,0.429,0.429,0.429,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_neg_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,square,latency_chain,packed,x86_64,avx512,16,ns/lane,0.888,0.888,0.888,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_square_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,square,latency_chain,scalar,x86_64,avx512,16,ns/op,9.312,9.311,9.312,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_square_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,square,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.748,0.748,0.748,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,packed_square_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,square,throughput_stream,scalar,x86_64,avx512,16,ns/op,7.822,7.822,7.822,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,scalar_square_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,sub,latency_chain,packed,x86_64,avx512,16,ns/lane,0.104,0.104,0.104,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,packed_sub_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,sub,latency_chain,scalar,x86_64,avx512,16,ns/op,2.004,2.004,2.004,ext4,p32o99_tw_fp4,field_arith_ext4_latency_chain_p32o99_tw_fp4_w16,scalar_sub_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,sub,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.128,0.128,0.128,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,packed_sub_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,tower,sub,throughput_stream,scalar,x86_64,avx512,16,ns/op,0.871,0.870,0.871,ext4,p32o99_tw_fp4,field_arith_ext4_throughput_stream_p32o99_tw_fp4_w16,scalar_sub_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.248,0.248,0.248,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,add,latency_chain,scalar,x86_64,avx512,16,ns/op,2.005,2.005,2.005,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,add,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.107,0.107,0.107,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w16,packed_add_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,add,throughput_stream,scalar,x86_64,avx512,16,ns/op,0.940,0.940,0.941,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w16,scalar_add_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,add_neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.425,0.425,0.425,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_add_neg_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,add_neg,latency_chain,scalar,x86_64,avx512,16,ns/op,3.741,3.740,3.743,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_add_neg_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,double,latency_chain,packed,x86_64,avx512,16,ns/lane,0.528,0.528,0.528,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_double_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,double,latency_chain,scalar,x86_64,avx512,16,ns/op,1.069,1.068,1.070,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_double_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,double_add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.472,0.472,0.472,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_double_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,double_add,latency_chain,scalar,x86_64,avx512,16,ns/op,3.568,3.567,3.569,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_double_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,inverse,latency_chain,packed,x86_64,avx512,16,ns/lane,82.844,82.838,82.848,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_inverse_chain_128x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,inverse,latency_chain,scalar,x86_64,avx512,16,ns/op,116.067,116.063,116.074,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_inverse_chain_128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,inverse,throughput_stream,packed,x86_64,avx512,16,ns/lane,82.413,82.411,82.416,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w16,packed_inverse_stream_8x16x32_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,inverse,throughput_stream,scalar,x86_64,avx512,16,ns/op,108.165,108.163,108.167,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w16,scalar_inverse_stream_8x32_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul,latency_chain,packed,x86_64,avx512,16,ns/lane,0.839,0.839,0.839,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_mul_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul,latency_chain,scalar,x86_64,avx512,16,ns/op,10.866,10.865,10.868,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_mul_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.785,0.785,0.785,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w16,packed_mul_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul,throughput_stream,scalar,x86_64,avx512,16,ns/op,10.888,10.887,10.889,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w16,scalar_mul_stream_8x128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul_add,latency_chain,packed,x86_64,avx512,16,ns/lane,1.128,1.128,1.128,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_mul_add_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul_add,latency_chain,scalar,x86_64,avx512,16,ns/op,15.310,15.306,15.319,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_mul_add_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul_self,latency_chain,packed,x86_64,avx512,16,ns/lane,0.893,0.893,0.893,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_mul_self_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul_self,latency_chain,scalar,x86_64,avx512,16,ns/op,8.907,8.904,8.909,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_mul_self_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,mul_self,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.750,0.750,0.750,ext4,p32o99_pw_fp4,field_arith_ext4_throughput_stream_p32o99_pw_fp4_w16,packed_mul_self_stream_8x16x128_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.449,0.448,0.449,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_neg_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,neg,latency_chain,scalar,x86_64,avx512,16,ns/op,0.967,0.967,0.967,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_neg_chain_512_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,square,latency_chain,packed,x86_64,avx512,16,ns/lane,0.885,0.885,0.885,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,packed_square_chain_512x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,prime32_offset99,4,power,square,latency_chain,scalar,x86_64,avx512,16,ns/op,13.679,13.677,13.681,ext4,p32o99_pw_fp4,field_arith_ext4_latency_chain_p32o99_pw_fp4_w16,scalar_square_chain_512_ns_per_op
